name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bangalore,2022-03-15,33.3,19.5,26.1,33.4,19.5,25.6,11.8,45.5,0,0,0,,0,0,27.7,12.6,61.9,1013.9,28.3,5.6,293.8,25.2,10,10,2022-03-15T06:27:15,2022-03-15T18:30:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-16,34.1,19.5,26.3,35.6,19.5,26,12.5,47.1,0,0,0,,0,0,42.5,16.6,60.8,1012.8,22.2,5.7,288.4,24.8,10,10,2022-03-16T06:26:36,2022-03-16T18:30:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-17,34.1,18.9,26.6,37.7,18.9,26.2,10.8,40.7,0,0,0,,0,0,27.4,18.2,66.7,1012.2,32.6,5.8,279.3,24.1,10,10,2022-03-17T06:25:57,2022-03-17T18:30:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-18,34,19,26.8,37.3,19,26.7,13.3,47.3,0,0,0,,0,0,27.4,11.2,130.3,1012.1,21.5,5.9,270.2,23.3,10,10,2022-03-18T06:25:18,2022-03-18T18:30:26,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-19,33.3,21,26,33,21,25.9,16,57.2,0,0,0,,0,0,28.4,18.4,241,1011.8,44.2,5.7,256.3,22.1,10,10,2022-03-19T06:24:39,2022-03-19T18:30:30,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-20,31,21.5,25.1,31.6,21.5,25.2,17.7,64.9,5.962,100,8.33,rain,0,0,37.1,27.5,254.8,1012.3,68.9,5.8,214.5,18.4,7,10,2022-03-20T06:23:59,2022-03-20T18:30:34,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-21,32.9,21,25,33.9,21,25.4,19,71.6,7.993,100,8.33,rain,0,0,77.8,17.1,258.9,1012.3,59.6,5.8,246.7,21.4,10,10,2022-03-21T06:23:20,2022-03-21T18:30:38,0.61,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-22,32,21.9,25.9,32.8,21.9,26.3,18.9,67.6,1.987,100,4.17,rain,0,0,30.2,14.6,251.1,1012.6,76.3,5.8,184.6,15.9,10,10,2022-03-22T06:22:40,2022-03-22T18:30:42,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-23,33,22.8,27.1,33.5,22.8,27.5,18.5,61.7,0,0,0,,0,0,28.4,22.2,103.4,1011.9,53.1,5.3,229.8,20.1,10,10,2022-03-23T06:22:00,2022-03-23T18:30:46,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-24,31.9,23,27.1,32.6,23,27.5,18.4,60.7,0,0,0,,0,0,31.7,14.8,138.8,1012.4,61.9,5.2,246,21.3,10,10,2022-03-24T06:21:20,2022-03-24T18:30:50,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-25,31.9,21.9,26.6,32.3,21.9,27.1,18.8,64.2,0,0,0,,0,0,32,12.8,138.1,1013.5,59.6,5.4,292.2,25.3,10,10,2022-03-25T06:20:40,2022-03-25T18:30:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-26,32,21,26.9,33.9,21,27.5,19.5,66.4,0,0,0,,0,0,26.3,17.9,124,1015.3,43.5,5.8,319.3,27.6,10,10,2022-03-26T06:20:00,2022-03-26T18:30:57,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-27,33.9,22,27.6,34.4,22,27.9,18.3,60.7,0,0,0,,0,0,30.2,14.7,110.6,1015.6,39.3,5.9,322.3,27.9,10,10,2022-03-27T06:19:21,2022-03-27T18:31:01,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-28,34.9,22,27.9,34.9,22,28.1,17.6,56.4,0,0,0,,0,0,31.7,16.3,115.1,1014.9,38.5,6.2,325,28,10,10,2022-03-28T06:18:41,2022-03-28T18:31:04,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-29,34.1,22.9,28.3,34.5,22.9,28.6,18,56.7,0,0,0,,0,0,29.9,11.3,164.7,1013.8,40.4,6.1,276.6,23.9,10,10,2022-03-29T06:18:01,2022-03-29T18:31:08,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-30,33.9,23,28,34.9,23,28.6,18.7,59.1,0,0,0,,0,0,27.7,12.9,196.3,1013.6,44.4,6,246,21.3,10,10,2022-03-30T06:17:21,2022-03-30T18:31:12,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-03-31,34.9,22,28.2,35,22,28.6,18.2,58,0,0,0,,0,0,28.8,16.6,246.1,1013.9,48.2,6.3,303.7,26.3,10,10,2022-03-31T06:16:42,2022-03-31T18:31:15,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-01,33.8,23,26.9,34.3,23,27.3,19.5,65.8,0.205,100,8.33,rain,0,0,24.5,14.6,226,1013.9,55.8,5.4,298.4,25.8,10,10,2022-04-01T06:16:02,2022-04-01T18:31:19,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-02,33,21.9,26.9,33.7,21.9,27.2,18,61.2,0,0,0,,0,0,35.3,11.2,184.5,1015,42.2,6.1,327.3,28.3,10,10,2022-04-02T06:15:23,2022-04-02T18:31:23,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-03,33.9,21.9,27.3,32.9,21.9,27.3,16.9,56.7,0,0,0,,0,0,37.1,22.2,102.2,1014.4,29.7,5.9,333.3,28.6,10,10,2022-04-03T06:14:44,2022-04-03T18:31:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-04,33.9,21,27.3,33.1,21,27.1,16.2,54.7,0,0,0,,0,0,38.9,16.5,122.8,1015,28.9,6.5,332.8,28.6,10,10,2022-04-04T06:14:05,2022-04-04T18:31:31,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-05,33.1,21,27,31.8,21,26.6,15.5,55.4,0,0,0,,0,0,33.5,22.1,121,1016.7,32.3,6.1,331.9,28.5,10,10,2022-04-05T06:13:26,2022-04-05T18:31:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-06,35,21,27.9,32.8,21,27.4,14.6,50,0,0,0,,0,0,33.8,22.1,104,1016.7,28.6,6.3,335.3,28.9,10,10,2022-04-06T06:12:48,2022-04-06T18:31:39,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-07,34.9,21.5,27.9,33,21.5,27.5,14.9,50.1,0,0,0,,0,0,35.6,23.9,86.9,1015.6,26.4,6.3,338.5,29.2,10,10,2022-04-07T06:12:10,2022-04-07T18:31:44,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-08,33.9,21,27.4,33.5,21,27.6,17.8,59.6,0,0,0,,0,0,30.6,16.5,104.9,1014.7,40.6,6.2,331,28.6,10,10,2022-04-08T06:11:32,2022-04-08T18:31:48,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-09,33.6,22.9,27.7,32.9,22.9,27.6,17.1,56.6,0,0,0,,0,0,33.5,18.3,95.6,1013.7,48.1,6.2,330.6,28.5,10,10,2022-04-09T06:10:54,2022-04-09T18:31:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-10,32,23,27.3,31.3,23,27.2,17.5,58.5,0.1,100,4.17,rain,0,0,29.5,18.4,85.2,1013.5,57.7,7.1,272.2,23.5,9,10,2022-04-10T06:10:17,2022-04-10T18:31:58,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-11,34.1,21.9,28,32.9,21.9,27.8,17.1,56.3,0,0,0,,0,0,32.4,22.3,82.7,1012.6,40.2,7.3,318.2,27.7,10,30,2022-04-11T06:09:40,2022-04-11T18:32:03,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-12,34,22.5,27.8,33.3,22.5,27.8,18.3,60.4,0.1,100,4.17,rain,0,0,32,16.7,97.5,1011.9,46.3,7.3,314,27.2,10,30,2022-04-12T06:09:04,2022-04-12T18:32:08,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-13,32.7,22,25.7,34,22,26.2,20.4,74.4,0.004,100,4.17,rain,0,0,42.5,18.4,115.9,1011.5,62.7,6.3,217.4,18.7,10,30,2022-04-13T06:08:27,2022-04-13T18:32:14,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-14,32,20,25.2,33.5,20,25.8,19.6,73.3,0.1,100,4.17,rain,0,0,26.6,29,172.6,1012.4,73.6,6.5,258.3,22.4,9,10,2022-04-14T06:07:52,2022-04-14T18:32:20,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-15,32.9,19,25.4,33.3,19,25.8,18.6,69.7,37.462,100,4.17,rain,0,0,31.3,19.4,247.9,1012.2,63.3,6.3,293.6,25.2,10,10,2022-04-15T06:07:16,2022-04-15T18:32:26,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-16,33.9,20.7,25.7,35,20.7,26.2,19.2,70.9,68.704,100,12.5,rain,0,0,18.7,16.2,295.4,1011.3,61.8,5.8,321.2,27.7,10,10,2022-04-16T06:06:42,2022-04-16T18:32:32,0.48,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-17,31.9,20.2,25.5,33.4,20.2,26.1,19.8,73.5,4.969,100,8.33,rain,0,0,28.8,12.8,278.1,1011.9,47.7,6,276.5,23.9,10,10,2022-04-17T06:06:07,2022-04-17T18:32:38,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-18,31.9,20.6,25.1,33.3,20.6,25.6,19.1,71.4,31.798,100,8.33,rain,0,0,59.4,14.8,269.3,1014,50.3,6.1,265,23,10,10,2022-04-18T06:05:33,2022-04-18T18:32:45,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-19,32.9,20.1,26.3,34.1,20.1,26.8,19.1,67.5,0.006,100,4.17,rain,0,0,27,18.5,356.4,1015.1,63,6.1,253.8,21.9,10,10,2022-04-19T06:05:00,2022-04-19T18:32:52,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-20,34,22,27.9,34.9,22,28.5,18.4,58.9,0,0,0,,0,0,27.7,13,103.4,1013.2,43.8,6.3,327.4,28.3,10,10,2022-04-20T06:04:27,2022-04-20T18:32:59,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-21,34,23,28.1,33.8,23,28.6,18.9,60.6,0,0,0,,0,0,32.8,14.8,114.9,1012.4,30.8,5.9,333.2,28.7,10,10,2022-04-21T06:03:55,2022-04-21T18:33:07,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-22,33,22,27.4,32.9,22,27.8,18.9,62.9,0,0,0,,0,0,27.7,14.9,108.8,1013.4,37.2,5.7,331.6,28.6,10,10,2022-04-22T06:03:23,2022-04-22T18:33:15,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-23,31,22,26.7,32.2,22,26.9,18.6,63.7,0,0,0,,0,0,28.4,13,123.8,1014.3,48.1,6.2,311.1,26.9,10,10,2022-04-23T06:02:52,2022-04-23T18:33:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-24,34,22.9,28,33.8,22.9,28.1,17.5,57.1,0,0,0,,0,0,30.2,16.4,114.9,1013.1,48.8,6.4,321.1,27.8,10,10,2022-04-24T06:02:21,2022-04-24T18:33:32,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-25,34.9,23,28.6,35,23,28.8,17.6,54.3,0,0,0,,0,0,36.4,11.1,119,1012.5,42.8,6,309.5,26.8,10,10,2022-04-25T06:01:52,2022-04-25T18:33:41,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-26,34.1,23.5,28.5,34.5,23.5,29,18.4,56.2,0,0,0,,0,0,33.5,11.6,100.7,1012.8,34.4,6.4,318,27.4,10,10,2022-04-26T06:01:22,2022-04-26T18:33:50,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-27,34.9,23.9,29.1,35,23.9,29.3,17.2,51.7,0,0,0,,0,0,33.1,18.4,105.7,1012.2,22.5,6.3,332.8,28.8,10,10,2022-04-27T06:00:54,2022-04-27T18:33:59,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-28,34.9,23.5,28.7,35.6,23.5,29.2,18.1,55.4,0,0,0,,0,0,37.8,19.9,185.2,1013.5,31.5,6.2,333.9,28.9,10,10,2022-04-28T06:00:26,2022-04-28T18:34:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-29,36,23.8,29.6,35,23.8,29.5,15.8,45.9,0,0,0,,0,0,42.5,18,336.9,1013.3,46.4,6.4,320.2,27.8,10,10,2022-04-29T05:59:58,2022-04-29T18:34:19,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-04-30,34,22,28.2,36.3,22,29,18.4,57,0.038,100,4.17,rain,0,0,28.8,22,255.1,1012.1,43.8,6.3,269.9,23.1,10,30,2022-04-30T05:59:32,2022-04-30T18:34:30,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-01,33.3,20.4,25,36.8,20.4,25.8,19.9,75.1,53.874,100,12.5,rain,0,0,37.4,36.5,238.9,1011.6,58,5.4,242.9,21,10,10,2022-05-01T05:59:06,2022-05-01T18:34:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-02,32,20.4,26.3,34.7,20.4,27.3,19.9,70.6,0,0,0,,0,0,33.1,14.8,275.1,1011.3,44.6,6.2,252.7,21.8,10,10,2022-05-02T05:58:41,2022-05-02T18:34:52,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-03,33.9,21.9,27.1,37.1,21.9,28.2,20,67.2,6.956,100,4.17,rain,0,0,32.8,21.9,240.2,1011.8,45,6.4,199.7,17.3,10,10,2022-05-03T05:58:16,2022-05-03T18:35:04,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-04,33.9,21.2,25.9,36.3,21.2,26.5,19.6,71.7,3.988,100,8.33,rain,0,0,29.2,17.9,239.1,1012.9,61.3,6.4,251.8,21.6,10,10,2022-05-04T05:57:53,2022-05-04T18:35:15,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-05,31.9,20.9,23.8,35.5,20.9,24.4,20.3,81.7,11.199,100,8.33,rain,0,0,46.4,27.3,266.1,1012.7,53.3,5.4,193.6,16.5,10,10,2022-05-05T05:57:30,2022-05-05T18:35:28,0.14,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-06,31.9,21,24.5,33.9,21,24.9,19.5,76,44.981,100,8.33,rain,0,0,23,28.7,242.5,1012,47.6,5.7,270,23.4,10,10,2022-05-06T05:57:08,2022-05-06T18:35:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-07,33,21,25.8,34.5,21,26.3,19.6,71.5,2.221,100,8.33,rain,0,0,37.1,18.3,288.2,1011.3,63.6,5.8,212.4,18.5,10,10,2022-05-07T05:56:46,2022-05-07T18:35:53,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-08,33,22,26,36.8,22,27,20,71.2,1.026,100,8.33,rain,0,0,53.6,21.7,263.4,1009.6,70.1,5.8,282.9,24.5,10,10,2022-05-08T05:56:26,2022-05-08T18:36:06,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-09,31,21,25.2,34.3,21,26.2,20.5,76.8,21.937,100,4.17,rain,0,0,44.6,22.1,253.5,1008.3,67.1,6.2,249.4,21.3,9,10,2022-05-09T05:56:06,2022-05-09T18:36:20,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-10,25,20.9,22.8,25,20.9,22.8,21.2,90.7,2.985,100,8.33,rain,0,0,48.2,28.6,258.2,1007.8,97.2,4.7,96.3,8.2,5,10,2022-05-10T05:55:47,2022-05-10T18:36:34,0.31,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-11,25,20.4,22.8,25,20.4,22.8,20.1,85.4,1,100,4.17,rain,0,0,55.4,33.4,257.5,1008.1,92.9,4.9,40.5,3.5,3,10,2022-05-11T05:55:29,2022-05-11T18:36:48,0.34,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-12,24,19.7,21.5,24,19.7,21.5,20.3,93.3,0.2,100,4.17,rain,0,0,47.2,25.8,245.5,1009.4,96.8,5.5,25.5,2.2,1,10,2022-05-12T05:55:12,2022-05-12T18:37:03,0.37,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-13,27,20,23.1,28.8,20,23.1,20.9,88.4,0.006,100,4.17,rain,0,0,41.8,27.6,250.5,1009.6,82.3,6,168.6,14.5,8,10,2022-05-13T05:54:55,2022-05-13T18:37:17,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-14,30,21.9,25.1,33.2,21.9,25.9,21.7,82.6,4,100,4.17,rain,0,0,29.2,19.5,247.8,1010,76.9,6.2,252,21.8,10,30,2022-05-14T05:54:40,2022-05-14T18:37:32,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-15,29.9,21,25.4,32.4,21,26.3,21.6,80.8,16.212,100,12.5,rain,0,0,29.2,18.5,258.8,1011,70.8,6,160.8,13.9,6,30,2022-05-15T05:54:25,2022-05-15T18:37:48,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-16,29.9,21.1,24.3,33.9,21.1,25,21.5,85.2,41.962,100,8.33,rain,0,0,31.7,25.1,278.2,1010.3,71.2,6.1,203.3,17.6,8,30,2022-05-16T05:54:11,2022-05-16T18:38:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-17,28,21,23.9,31,21,24.4,21.9,89.4,100.772,100,12.5,rain,0,0,17.6,18,259.2,1009.1,87,5.2,237,20.5,10,30,2022-05-17T05:53:58,2022-05-17T18:38:19,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-18,28.9,20.9,24,32.6,20.9,24.8,21.9,88.5,10.194,100,16.67,rain,0,0,22.3,12.8,97.1,1008.9,85.6,6.1,156,13.5,7,10,2022-05-18T05:53:46,2022-05-18T18:38:36,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-19,23,19,21.2,23,19,21.2,20.3,94.5,2.994,100,8.33,rain,0,0,44.6,25.8,230.5,1010.5,92,5.2,34,3,2,10,2022-05-19T05:53:34,2022-05-19T18:38:52,0.61,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-20,27.9,18.5,22.1,30,18.5,22.3,19.3,85.2,3.987,100,4.17,rain,0,0,51.8,29.8,249.1,1012,76.6,6.1,196.1,16.9,9,10,2022-05-20T05:53:24,2022-05-20T18:39:09,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-21,27,19,22.9,28.3,19,23.1,18.8,78.4,0.1,100,4.17,rain,0,0,42.5,25.8,267.2,1011.7,60.2,6.2,231.8,20.1,10,10,2022-05-21T05:53:14,2022-05-21T18:39:26,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-22,28.1,21,23.9,30.6,21,24.3,20.1,80.3,1.7,100,16.67,rain,0,0,39.6,27.6,250,1011.9,76,6.5,175,15.4,10,10,2022-05-22T05:53:06,2022-05-22T18:39:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-23,30,20.5,25.2,32.4,20.5,26,20.4,76.5,0,0,0,,0,0,36,24.1,265.8,1009.8,59.1,7.3,317.4,27.3,10,10,2022-05-23T05:52:58,2022-05-23T18:40:00,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-24,31,21,25.9,33.6,21,26.8,20.8,75.3,0,0,0,,0,0,28.4,16.7,271.6,1012,55.7,7.4,309.8,26.9,10,30,2022-05-24T05:52:51,2022-05-24T18:40:17,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-25,30.9,21.9,25.7,33.6,21.9,26.5,20.4,73.7,0,0,0,,0,0,27,15.6,272.3,1013.4,53.4,7,309.1,26.8,10,30,2022-05-25T05:52:45,2022-05-25T18:40:35,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-26,31.3,22,25.5,35.2,22,26.3,20.8,76.7,0.7,100,8.33,rain,0,0,28.4,14.8,248.4,1013.4,53.7,6.4,282.5,24.5,10,10,2022-05-26T05:52:39,2022-05-26T18:40:52,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
bangalore,2022-05-27,30.9,21,25.8,32.2,21,26.2,19.1,68.8,0.019,100,4.17,rain,0,0,53.6,16.7,268.3,1013,53.7,6.8,299.9,26,10,10,2022-05-27T05:52:35,2022-05-27T18:41:10,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"43296099999,VOBG,42705699999,VOBL,43302599999,43295099999"
